as_index,napiecie,natezenie,od1,plug,regulator
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6216,12,130,49.5,PL_3402,
A6216,12,130,,PL_3402,
A6217,12,130,54,PL_3413,
A6217PR,12,130,54.7,PL_3413,
A6217SR,12,130,54,PL_3413,
A6218,12,130,53.5,PL_3413,
A6222(DENSO),12,75,60,PL_2004,
A6222(DENSO)(P),12,75,,PL_2004,
A6225(DENSO),12,90,,PL_2004,
A6226,12,100,51,PL_3314,
A6227,12,170,57,PL_2201,
A6228,12,70,60,PL_9104,
A6228PR,12,70,53.5,PL_9104,
A6229,12,80,55,PL_3314,ARE6025S
A6229,12,80,55,PL_3314,ARE6025
A6229,12,80,55,PL_3314,ARE6002
A6229,12,80,55,PL_3314,ARE6002M
A6229,12,80,55,PL_3314,ARE6002T
A6230,12,120,55,PL_3302,
A6230,12,120,,PL_3302,
A6230,12,120,55,PL_3302,
A6230,12,120,,PL_3302,
A6230(DENSO),12,120,55,PL_3302,
A6231,12,140,53,PL_2802,ARE6134S
A6231,12,140,53,PL_2802,ARE6134S2
A6232,12,130,60,PL_1000,
A6233,12,120,60,PL_1000,ARE6153S
A6233,12,120,60,PL_1000,ARE6112
A6233,12,120,60,PL_1000,ARE6120P
A6234,12,150,52.5,PL_2804,ARE6152S
A6235,12,150,53,PL_2305,ARE6110
A6235,12,150,53,PL_2305,ARE6110S
A6235,12,150,53,PL_2305,ARE6119P
A6235,12,150,53,PL_2305,ARE6119S
A6235(DENSO),12,150,53.5,PL_2305,
A6235PR,12,150,53,PL_2305,
A6236,12,150,53,PL_2804,ARE6101S
A6237,12,180,57,PL_4000,
A6238,12,150,55,PL_4000,
A6239,12,160,,PL_2802,
A6240,12,200,71,PL_3402,ARE6038
A6241,12,150,,PL_2200,
A6242,12,150,57,PL_2200,
A6243,12,150,,PL_3402,
A6244,12,160,53,PL_2802,ARE6134S
A6245,12,140,,PL_2200,
A6246,12,135,62,PL_2200,
A6247,12,150,55,PL_2802,
A6248,12,150,52,PL_2305,ARE6110
A6248,12,150,52,PL_2305,ARE6110S
A6248,12,150,52,PL_2305,ARE6119S
A6248,12,150,52,PL_2305,ARE6119P
A6248(DENSO),12,150,53.5,PL_2305,
A6249,12,130,52.5,PL_4000,
A6250(DENSO),12,100,62.5,PL_1100,ARE6155S
A6250(DENSO),12,100,62.5,PL_1100,ARE6209P
A6250(DENSO),12,100,62.5,PL_1100,ARE6214S
A6250S,12,100,62.5,PL_1100,
A6251,12,210,52,PL_3413,
A6252,12,180,52,PL_4001,
A6253,12,150,55,PL_4005,ARE6227S
A6253(DENSO),12,150,55,PL_4005,
A6254(DENSO),12,70,41,PL_9104,
A6255(DENSO),12,105,54,PL_2200,
A6255PR,12,105,53.5,PL_2200,
A6256(DENSO),12,100,54,PL_9104,
A6258(DENSO),12,90,61.5,PL_9104,
A6259(DENSO),12,70,57.5,PL_9104,
A6260(DENSO),12,105,61.5,PL_9104,
A6260PR,12,105,60,PL_9104,ARE4004
A6260PR,12,105,60,PL_9104,ARE4004(OEM)
A6260PR,12,105,60,PL_9104,ARE4004M
A6260PR,12,105,60,PL_9104,ARE4004(MM)
A6260PR,12,105,60,PL_9104,ARE4004(DENSO)
A6260PR,12,105,60,PL_9104,ARE4004S
A6260SR,12,105,,PL_9104,
A6261(DENSO),12,55,41,PL_9104,
A6263(DENSO),12,120,61.5,PL_9104,
A6264(DENSO),12,85,,PL_9109,
A6265(DENSO),12,150,54,PL_3402,
A6265PR,12,150,54,PL_3402,
A6265PR,12,150,54,PL_3402,
A6265SR,12,150,54,PL_3402,
A6266(DENSO),12,80,57.5,PL_9104,
A6267(DENSO),12,120,62,PL_9104,
A6268(DENSO),12,70,54,PL_2200,ARE4016
A6268S,12,70,54,PL_2200,ARE4016
A6269(DENSO),12,90,54,PL_9104,
A6269PR,12,90,54,PL_9104,
A6269S,12,90,55,PL_9104,ARE6082
A6270(DENSO),12,100,59,PL_2004,
A6271,12,90,,PL_4000,
A6272,12,150,53,PL_4006,
A6273,12,150,53,PL_4005,
A6274,12,220,52,PL_3413,
A6274S,12,220,52,PL_3413,
A6275,12,120,60,PL_1000,
A6276,12,100,52.5,PL_4002,
A6277,12,130,52.5,PL_4002,
A6278,12,130,60,PL_4001,
A6279,12,120,65,PL_4801,
A6280,12,100,55,PL_4002,
A6281,12,130,65,PL_4001,
A6282,12,130,57,PL_3314,
A6283,12,130,60,PL_3314,
A6284,12,130,57,PL_4304,
A6285,12,130,57,PL_4000,
A6286,12,150,57,PL_4000,
A6287,12,150,57,PL_4000,
A6288,12,100,57,PL_4000,
A6289,12,150,48.5,PL_4000,
A6290,12,150,64,PL_3314,
A6291,12,130,60,PL_4000,
A6292,12,150,55,PL_2809,
A6293,12,130,52.5,PL_4002,
A6294,12,100,52.5,PL_4000,
A6295,12,130,57,PL_4000,
A6296,12,130,52.5,PL_4000,
A6297,12,90,55.5,PL_4002,
A6298,12,150,52.5,PL_4000,
A6299,12,130,55.5,PL_4002,
A6300,12,130,60,PL_4801,
A6301,12,130,65,PL_4801,
A6301,12,130,65,PL_4801,
A6301,12,130,65,PL_4801,
A6301,12,130,65,PL_4801,
A6302,12,80,55,PL_4000,
A6303,12,80,55,PL_4000,
A6304,12,160,58,PL_2804,
A6305,12,160,58,PL_2802,
A6306,12,145,57,PL_2804,
A6307,12,160,53,PL_2802,
A6308,12,136,57,PL_2804,
A6309,12,150,53,PL_2804,
A6310,12,150,53,PL_2804,
A6311,12,145,55,PL_2802,
A6312,12,100,60,PL_4002,
A6312(DENSO),12,100,60,PL_4002,
A6312PR,12,100,60,PL_4002,
A6313,12,130,55,PL_4002,
A6314,12,150,57.5,PL_2401,
A6315,12,110,55,PL_4000,
A6316,12,100,55,PL_4002,
A6317,12,100,60,PL_4000,
A6318,12,140,57.5,PL_2802,
A6319,12,100,55,PL_4000,
A6320,12,140,55,PL_2804,
A6321,12,90,55,PL_4000,
A6322,12,130,60,PL_4001,
A6323,12,150,53,PL_4000,
A6323,12,150,,PL_4000,
A6323,12,150,53,PL_4000,
A6323,12,150,,PL_4000,
A6323,12,150,53,PL_4000,
A6323,12,150,,PL_4000,
A6323,12,150,53,PL_4000,
A6323,12,150,,PL_4000,
A6324,12,130,65,PL_4001,
A6325,12,160,57,PL_2804,
A6326,12,136,57,PL_2802,
A6326S,12,136,57,PL_2802,
A6327,12,100,52.5,PL_4000,ARE6171S
A6328,12,90,53,PL_4000,
A6329,12,130,65,PL_4001,
A6330,12,180,60,PL_4002,
A6330,12,180,60,PL_4002,
A6331,12,125,65,PL_4001,
A6332,12,160,57.5,PL_2802,
A6333,12,70,,PL_3314,ARE6002
A6333,12,70,,PL_3314,ARE6002M
A6333,12,70,,PL_3314,ARE6002T
A6333,12,70,,PL_3314,ARE6025S
A6334,12,150,62,PL_2200,
A6335,12,140,55,PL_3414,
A6336,12,170,57,PL_2200,
A6337,12,100,58,PL_1100,
A6338,12,180,,PL_4000,
A6339,12,180,,PL_4000,
A6340,12,140,49,PL_3314,
A6341,12,145,57,PL_4304,
A6342,12,210,48,PL_2306,
A6343,12,150,48,PL_3300,
A6344,12,160,52,PL_2804,
A6345,12,80,57,PL_4000,
A6346,12,170,49,PL_2306,
A6347,12,210,49,PL_2303,
A6348,12,150,57.5,PL_2305,
A6348PR,12,150,57.5,PL_2305,
A6349,12,55,43,PL_3601,
A6350,12,70,48,PL_3314,
A6351,12,140,62,PL_4001,
A6352,12,130,58,PL_4000,
A6352(DENSO),12,130,58,PL_4000,
A6353,12,60,53,PL_3500,
A6354,12,130,53,PL_3304,ARE6043
A6355,12,90,57,PL_9102,
A6356,12,90,55,PL_3302,
A6357,12,120,49,PL_2305,
A6358,12,40,38,PL_2500,
A6359,12,130,48.5,PL_3300,ARE6138S
A6360,12,130,58,PL_4001,
A6361,12,80,47,PL_3500,
A6363,12,40,38,PL_2500,ARE6028
A6363,12,40,38,PL_2500,ARE6028T
A6363(DENSO),12,40,38.5,PL_2500,
A6364,12,150,54,PL_2305,
A6365PR,12,90,,PL_3402,
A6366,12,100,59,PL_3302,
A6367,12,120,55,PL_3413,
A6368,12,150,60,PL_2802,ARE6134S
A6369,12,150,58,PL_2201,ARE6079
A6370,12,90,54,PL_9104,
A6370(DENSO),12,90,54,PL_9104,
A6371,12,150,58,PL_4002,
A6371(DENSO),12,150,58,PL_4002,
A6372,12,80,58,PL_4000,ARE6133S
A6373,12,90,50,PL_3302,ARE6057
A6373,12,90,50,PL_3302,ARE6057S
A6373,12,90,50,PL_3302,ARE6057S2
A6374,12,150,54,PL_9104,
A6375,12,70,60,PL_3312,
A6376,12,170,49,PL_2305,
A6377(DENSO),12,100,54,PL_2200,
A6377S,12,100,54,PL_2200,
A6378,12,210,49,PL_2303,
A6379(DENSO),12,80,52,PL_4002,
A6380,12,140,53,PL_3314,
A6381S,12,50,,PL_3601,
A6382S,12,70,55,PL_4000,
A6383S,12,100,65,PL_3314,
A6384S,12,90,58,PL_4000,
A6385S,12,80,,PL_3301,
A6386(DENSO),12,90,54,PL_2401,
A6386S,12,90,54,PL_2401,
A6387S,12,81,57,PL_2802,
A6388S,12,130,50,PL_2802,
A6389S,12,110,57,PL_2802,
A6390S,12,55,45,PL_3500,
A6391S,12,130,65,PL_4801,
A6392S,12,35,48,PL_3500,ARE6008
A6393S,12,140,57,PL_2201,
A6394S,12,140,57,PL_2804,
A6395S,12,150,54,PL_2305,
A6396S,12,140,52.5,PL_2804,
A6397S,12,120,55,PL_3302,
A6399S,12,220,54,PL_2804,
A6400S,12,130,52.5,PL_4000,ARE6090
A6400S,12,130,52.5,PL_4000,ARE6090S
A6401S,12,100,52.5,PL_4000,
A6402S,12,95,59,PL_3302,
A6403(DENSO),12,220,54,PL_2305,
A6403S,12,220,53,PL_2305,
A6404S,12,210,49,PL_2306,
A6405S,12,180,57.5,PL_4000,
A6406S,12,180,57.5,PL_2305,
A6407S,12,180,52,PL_2804,
A6408S,12,220,62,PL_3402,
A6409S,12,200,60,PL_3402,
A6410S,12,210,49,PL_2306,
A6411S,12,195,55,PL_3402,
A6412(DENSO),12,180,53.5,PL_2305,
A6412S,12,180,54,PL_2305,
A6413S,12,130,65,PL_4801,
A6414S,12,220,52,PL_2804,
A6415(DENSO),12,180,48.5,PL_2306,
A6415S,12,180,49,PL_2306,
A6416S,12,220,62,PL_2200,
A6417S,12,80,55,PL_4001,
A6418S,12,225,57,PL_3402,
A6419S,12,225,57,PL_3402,
A6420S,12,160,53,PL_2804,
A6422S,12,100,52.5,PL_4000,
A6423S,12,175,60,PL_3402,
A6424(DENSO),12,170,48,PL_2306,
A6424S,12,170,48,PL_2306,
A6425S,12,240,57,PL_3402,
A6426S,12,150,60,PL_2201,
A6427S,12,150,52,PL_4000,
A6428S,12,150,48,PL_2305,
A6429S,12,220,57,PL_2200,
A6430S,12,180,52,PL_2804,ARE6101
A6430S,12,180,52,PL_2804,ARE6101S
A6431S,12,150,52,PL_3402,
A6432S,12,220,52,PL_2804,ARE6101
A6432S,12,220,52,PL_2804,ARE6101S
A6432S,12,220,52,PL_2804,ARE6190S
A6433S,12,150,,PL_2200,
A6434(DENSO),12,180,53.5,PL_2305,
A6434S,12,180,54,PL_2305,
A6435S,12,120,49,PL_2305,
A6437(DENSO),12,120,54,PL_9104,
A6437PR,12,120,54,PL_9104,
A6438(DENSO),12,90,54,PL_9104,
A6438S,12,90,54,PL_9104,
A6439S,12,80,52,PL_4000,
A6440S,12,160,55,PL_2804,
A6441S,12,150,55,PL_2804,
A6442S,12,130,49.5,PL_9104,
A6443S,12,100,55,PL_2306,
A6444S,12,140,57,PL_2200,
A6445S,12,100,54,PL_4000,
A6446S,12,140,57,PL_3402,
A6448S,12,80,55,PL_4000,
A6449S,12,140,53,PL_2804,
A6450S,12,150,57,PL_3402,
A6451S,12,150,52.5,PL_2305,
A6452S,12,220,60,PL_2804,
A6453S,12,150,60,PL_2200,
A6454S,12,130,55,PL_4000,
A6455S,12,160,62,PL_2804,
A6456(DENSO),12,140,61.5,PL_9104,
A6456PR,12,140,61.5,PL_9104,
A6457S,12,90,75,PL_3314,ARE6014S
A6458S,12,180,52,PL_4001,
A6459S,12,220,55,PL_3402,
A6460S,12,150,60,PL_4304,
A6461S,12,100,55,PL_4000,
A6462S,12,150,53,PL_4001,
A6463S,12,180,52,PL_2804,
A6464S,12,150,69,PL_3402,
A6465S,12,130,52.5,PL_4000,
A6466S,12,180,52,PL_3413,
A6467S,12,140,54,PL_9104,
A6468S,12,100,55,PL_4002,
A6469(DENSO),12,90,55,PL_4002,
A6470(DENSO),12,80,52.5,PL_4000,
A6471(DENSO),12,150,54,PL_2402,
A6471S,12,150,54,PL_2402,
A6472(DENSO),12,150,54,PL_9104,
A6472S,12,150,54,PL_9104,ARE6201S
A6472S,12,150,54,PL_9104,ARE6115
A6473(DENSO),12,130,58,PL_4000,
A6473S,12,130,58,PL_4000,
A6474(DENSO),12,80,52.5,PL_4000,
A6475(DENSO),12,120,,PL_2200,
A6477(DENSO),12,150,54,PL_3402,
A6477S,12,150,54,PL_3402,ARE6176S
A6477S,12,150,54,PL_3402,ARE6038S2
A6477S,12,150,54,PL_3402,ARE6038
A6477S,12,150,54,PL_3402,ARE6038S
A6477S,12,150,54,PL_3402,ARE6095
A6478(DENSO),12,120,54,PL_9106,
A6480S,12,60,44,PL_3314,
A6481(DENSO),12,75,,PL_9109,
A6482(DENSO),12,105,54,PL_9104,
A6483(DENSO),12,105,60,PL_4001,
A6484(DENSO),12,130,60,PL_4001,
A6485S,12,150,55,PL_3307,
A6486(DENSO),12,90,54,PL_9104,
A6487S,12,140,55,PL_4001,
A6488S,12,150,57.5,PL_2201,
A6489S,12,80,60,PL_2306,
A6490S,12,80,57,PL_2300,
A6491S,12,100,55,PL_4000,
A6492S,12,150,57,PL_2201,
A6493S,24,80,47.5,PL_3314,
A6494S,12,80,52.5,PL_4002,
A6495S,12,130,60,PL_4001,
A6496S,12,130,52.5,PL_4002,
A6497S,12,150,58,PL_1100,
A6498S,12,100,55,PL_4000,
A6499S,12,150,57.5,PL_2201,
A6500S,12,110,58,PL_2802,
A6501S,12,180,53.5,PL_2305,
A6502S,12,150,59.5,PL_3402,
A6503S,12,120,60,PL_4001,
A6504S,12,135,58,PL_1000,
A6505S,12,117,55,PL_2802,
A6506S,12,140,56,PL_2306,
A6507S,12,130,53,PL_4002,
A6508PR,12,90,48,PL_2404,
A6509PR,12,120,54,PL_2305,
A6509S,12,120,54,PL_2305,
A6509SR,12,120,54,PL_2305,
A6510S,12,150,49,PL_2306,
A6511S,12,140,62,PL_2200,
A6512S,12,120,58.5,PL_4000,
A6513S,12,150,54,PL_2201,
A6514S,12,100,58,PL_2306,
A6515S,12,140,62,PL_3500,
A6516S,12,150,60,PL_3402,
A6517S,12,150,60,PL_2305,
A6518S,12,100,52,PL_2306,
A6519S,12,80,55,PL_2310,
A6520S,12,80,53,PL_4002,
A6521S,12,90,44,PL_3303,
A6522(DENSO),12,150,52.5,PL_4002,
A6522PR,12,150,52.5,PL_4002,
A6522S,12,150,53,PL_4002,
A6523S,12,100,60,PL_3314,
A6524S,12,70,46.5,PL_3500,ARE6001
A6524S,12,70,46.5,PL_3500,ARE6001M
A6524S,12,70,46.5,PL_3500,ARE6001T
A6525S,12,55,46.5,PL_3500,ARE6020
A6526S,12,110,60,PL_3304,
A6527(DENSO),12,100,58,PL_4000,
A6527S,12,100,58,PL_4000,
A6528S,12,150,52.3,PL_2305,
A6529S,12,170,59,PL_2200,
A6530S,12,160,53,PL_2804,
A6531S,12,150,54,PL_2305,
A6532S,12,100,60,PL_4002,
A6533S,12,220,55,PL_3402,
A6534S,12,120,54,PL_3402,ARE6040S
A6534S,12,120,54,PL_3402,ARE6040
A6534S,12,120,54,PL_3402,ARE6040P
A6535S,12,120,78,PL_3402,
A6536S,12,130,71,PL_3402,
A6537S,12,160,52,PL_2804,
A6538S,12,150,54,PL_3402,
A6539S,12,80,55,PL_4000,
A6560S,12,150,54,PL_3309,
A6561S,12,130,55,PL_4000,ARE6075
A6561S,12,130,55,PL_4000,ARE6075S2
A6562S,12,150,62.5,PL_2200,
A6563S,12,140,57,PL_4306,
A6564S,12,160,53,PL_2804,
A6565S,12,80,55,PL_2300,
A6566S,12,150,65,PL_1000,
A6567S,12,100,55,PL_1100,
A6568S,12,80,57,PL_4002,
A6569S,12,130,60,PL_4001,
A6570S,12,150,65,PL_1000,
A6571S,12,130,57,PL_3314,
A6572S,12,80,58,PL_2306,
A6573S,12,135,58,PL_1000,
A6574S,12,120,55,PL_2300,
A6575S,12,130,48,PL_4000,
A6576S,12,160,53,PL_2804,
A6577S,12,180,55,PL_2804,ARE6152S
A6578S,12,170,49,PL_2306,
A6579S,12,210,49,PL_2306,
A6580S,12,210,49,PL_2303,
A6581S,12,225,57,PL_3402,
A6582S,12,175,52,PL_2305,
A6583S,12,240,60,PL_2201,
A6584S,12,220,54,PL_2305,
A6585S,12,220,54,PL_2804,
A6586S,12,200,57,PL_3402,
A6587S,12,175,57,PL_3402,
A6588S,12,215,57.5,PL_3402,
A6589S,12,225,57.5,PL_3402,
